Id Igreja,Nome Igreja,Score,Nível,Nível (Cor),Algum gestor resp. Comunicação,Status Igreja
1.472,Gethsemane Baptist Church - Virginia,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.824,Igreja do Nazareno Central de São Carlos,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.894,All About Jesus Ministries,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
1.912,New Covenant,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.018,World Redeemers Outreach,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.034,Quadrangular Palhano,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.064,Igreja Nazareno Vila Velha,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.194,Igreja da Paulista,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.195,Lagoinha Nova Prata,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.253,Lagoinha Jardim Botânico,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.258,Lagoinha Caicó,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.389,IMW Faxinal,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.756,Igreja do Evangelho Quadrangular - Valadares,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.811,Lagoinha Colombia,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.936,Igreja Presbiteriana em Alphaville,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.033,IEQ Paraíso,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.050,IEQ Artur Nogueira,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.102,Bible Church,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.215,Lagoinha Nova Contagem,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.304,Lagoinha Guimarães,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.352,IGREJA BATISTA MISSÃO MULTIPLICAR,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.433,IMW Primeira de Campos,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.481,Comunidade Cristã de Ribeirão Preto,42,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.206,Higher Calling in Christ Ministries International,39,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.518,Appleton Pentecostal Assembly,39,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.953,Igreja do Evangelho Quadrangular,39,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.455,Lagoinha Francisco Morato,37,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.946,Lagoinha Washington Church,34,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.232,IMW Central de Goiânia,32,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.047,Brazilian American Baptist church,29,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
321,Pleno Louvor Church,26,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.089,Kingdom Keys,26,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
3.253,Igreja Kairos,26,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.410,ADB Porto da Roça,26,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
516,Igreja do Evangelho Quadrangular - Sede Uberaba,24,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.858,Comunidade Cristã de Barretos,24,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.533,Lagoinha Pombal,24,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
103,IADMIG - Igreja Assembleia de Deus Ministério Guarapari,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
195,Assembléia de Deus em Jardim Alvorada (adeja),21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
243,Cristo é a Resposta,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
287,Lagoinha Madrid,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
381,Igreja A Ponte,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
462,Lagoinha Lisboa,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
465,Crossbridge Miami Springs,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
488,InPeace Church,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
513,Igreja Batista Água Viva em Sorocaba,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
518,Igreja Batista Nossa Casa,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
715,All Nations Church of God in Christ,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
812,Christian Faith MBC,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.159,Monte Sinai,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.262,Iglesia Fluir del Espíritu,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.424,The Rock Ministries Intl.,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.768,Kingdom of Grace,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.858,Link Church Igreja Cristã,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.976,College Hill Missionary Baptist Church,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.993,Videira Juína,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.176,Lagoinha Cuiabá,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.206,Lagoinha Jacksonville Church,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.237,Lagoinha Porto Velho,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.238,Lagoinha Jaru,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
2.252,Lagoinha Ceilândia,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.260,Lagoinha Pau Dos Ferros,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.337,Lagoinha Caçador,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.380,Lagoinha Porto Feliz,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.463,Lagoinha Santos,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.568,Lagoinha Pedro Leopoldo,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.772,Greater New Beginnings Christian Church,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.831,Lagoinha Deerfield,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.864,Igreja Evangélica Avivamento Bíblico Haroldo Veloso,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.870,Lagoinha Framingham,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.970,Gospel Fire COGIC,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.999,Igreja Gera Vida,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.046,Assembleia de Deus Hebrom Vila Velha,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.167,Lagoinha Marthas Vineyard Church,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.186,Lagoinha San Diego,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.196,Lagoinha Carlos Prates,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.237,IGREJA CARTAS VIVAS,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.330,Lagoinha Chicago,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.331,ICB Nanuque-MG,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.349,Mensagem do Amor Lençóis Paulista,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.425,Sabaoth Church Campinas,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.461,Lagoinha Denver,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.472,Comunidade Batista da Paz,21,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.115,Verbo da Vida Janga,16,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.417,Angelim Belém,16,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
383,Igreja Cristã Ecoville,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
469,IAAP - VILA MATILDE,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
586,Lagoinha Tampa Church,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
927,Bread of Life Family Ministry,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
933,Iglesia Cristiana Global,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.197,Faith Tabernacle Community Church Inc,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
1.235,CIDADE IMAFE - MIN. PESCADORES DE ALMAS,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.825,Imagine Church,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.050,Igreja do Evangelho Quadrangular,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.079,Igreja Evangélica Jesus para as Nações Alphaville,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.197,Lagoinha Erechim,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.276,Lagoinha Campina Grande,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.409,Lagoinha Franca,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.866,Igreja Presibiteriana Emanuel,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.873,Nossa Casa Church,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.902,Her Hearts Key,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.015,IEQ Goiania,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.219,FBT Church,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.289,Bola de Neve Church,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.328,Igreja Batista do Avivamento Unido,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.411,ADB Sampaio Corrêa,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.534,11a Wesleyana Universitário,13,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
996,First Deliverance COGIC,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
1.405,Bethany Baptist Church,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.429,Lagoinha Araraquara,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.232,Segunda Igreja Presbiteriana Independete de Maringá,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.367,ICB VILA ÁUREA,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.476,IEQ Olavo Bilac,8,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2,Fonte de Vida,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
5,My Chapel,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
9,IMW Tucuruvi,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
14,Life,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
18,Before the Throne,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
19,Eder Toledo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
26,Reobote,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
32,Família Plena,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
33,Disciples of Christ Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
34,Rede de Fé,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
38,ADEQ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
51,GSM CHURCH,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
52,AD Ministry,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
53,IEQ Sergipe,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
54,IE Shekinah,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
55,Celebration Church Florida,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
64,Denilson Lima,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
68,One Voice,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
69,Igreja Nova Esperança,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
78,New Life Brazilian Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
79,Revival Church for the Nation - Fall River,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
81,Ministério Vida Plena,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
83,Ministério Internacional Rios de Águas Vivas,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
85,Nations United Baptist Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
91,Igreja Luz da Vida,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
93,AD Madureira,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
96,Igreja Metodista Wesleyana de Itaquera,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
99,Igreja Evangélica Assembleia de Deus Balneário,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
102,Tiago Brunet,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
104,Brazilian Evangelical Pastors Association of USA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
105,Radio MAANAIM,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
106,Koinonia Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
111,Assembleia de Deus Quality Of Life in Christ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
113,Igreja Ministerio Ide,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
114,Igreja AD Plant,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
